,custnumber,allorder,allmount,sper,fiveorder,sixorder,sevenorder,slope,order_qu,order_log,mount_log,order_score,slope_score,mount_score,deal_score,OSMD
6245,20232759,6,154.97,0.8333333333333334,2,3,1,-0.5000000000000007,5,1.9459101490553132,5.049663681063734,1,2,1,2,1.4
6246,20234053,6,283.47,0.0,3,2,1,-1.0000000000000007,5,1.9459101490553132,5.650627799851681,1,2,1,0,1.2
6247,20235164,6,276.33,1.0,4,2,0,-2.000000000000001,5,1.9459101490553132,5.625208132850098,1,2,1,3,1.5
6248,20236090,6,246.48,1.0,2,1,3,0.49999999999999983,5,1.9459101490553132,5.511329770662788,1,2,1,3,1.5
6249,20237435,6,217.94,0.5,1,3,2,0.4999999999999998,5,1.9459101490553132,5.388797719676411,1,2,1,1,1.3
6250,20236635,6,179.92,0.3333333333333333,2,1,3,0.49999999999999983,5,1.9459101490553132,5.198054944609642,1,2,1,1,1.3
6251,20230768,6,292.02,0.5,3,2,1,-1.0000000000000007,5,1.9459101490553132,5.6802408660731665,1,2,1,1,1.3
6252,20234756,6,445.22,0.6666666666666666,3,1,2,-0.5000000000000002,5,1.9459101490553132,6.100812103943264,1,2,2,1,1.5
6253,20230640,6,205.71,0.6666666666666666,2,2,2,-4.5018815376675603e-17,5,1.9459101490553132,5.331316844811145,1,2,1,1,1.3
6254,20235733,6,358.11,0.6666666666666666,3,1,2,-0.5000000000000002,5,1.9459101490553132,5.883628748240574,1,2,2,1,1.5
6255,20231559,6,213.83,0.6666666666666666,1,1,4,1.5,5,1.9459101490553132,5.369847017686959,1,2,1,1,1.3
6256,20237437,6,266.41,0.3333333333333333,1,2,3,0.9999999999999998,5,1.9459101490553132,5.588783061126403,1,2,1,1,1.3
6257,20236814,6,243.23,0.5,2,4,0,-1.0000000000000007,5,1.9459101490553132,5.498110404253996,1,2,1,1,1.3
6258,20231746,6,151.39,0.6666666666666666,3,3,0,-1.5000000000000002,5,1.9459101490553132,5.026443024301769,1,2,1,1,1.3
6259,20237453,6,185.2,0.8333333333333334,3,2,1,-1.0000000000000007,5,1.9459101490553132,5.226821364842967,1,2,1,2,1.4
6260,20236465,6,273.16,0.5,5,1,0,-2.5000000000000004,5,1.9459101490553132,5.613711877566353,1,2,1,1,1.3
6261,20234651,6,164.15,0.8333333333333334,2,2,2,-4.5018815376675603e-17,5,1.9459101490553132,5.1068541518367985,1,2,1,2,1.4
6262,20236694,6,249.91,0.8333333333333334,1,2,3,0.9999999999999998,5,1.9459101490553132,5.525094309094667,1,2,1,2,1.4
6263,20231925,6,275.84,0.6666666666666666,1,1,4,1.5,5,1.9459101490553132,5.6234397219736625,1,2,1,1,1.3
6264,20236398,6,221.55,0.5,4,1,1,-1.5000000000000002,5,1.9459101490553132,5.4051517954618635,1,2,1,1,1.3
6265,20230743,6,151.32,0.16666666666666666,3,2,1,-1.0000000000000007,5,1.9459101490553132,5.025983571043055,1,2,1,1,1.3
6266,20236874,6,329.88,0.3333333333333333,1,2,3,0.9999999999999998,5,1.9459101490553132,5.80175577188001,1,2,1,1,1.3
6267,20235681,6,176.15,0.8333333333333334,3,0,3,-4.2144592950315945e-16,5,1.9459101490553132,5.176996831311481,1,2,1,2,1.4
6268,20234520,6,176.29,0.8333333333333334,2,3,1,-0.5000000000000007,5,1.9459101490553132,5.177786809910289,1,2,1,2,1.4
6269,20231537,6,164.92,1.0,5,0,1,-2.000000000000001,5,1.9459101490553132,5.111505744481217,1,2,1,3,1.5
6270,20236565,6,220.68,0.3333333333333333,5,0,1,-2.000000000000001,5,1.9459101490553132,5.401234900554723,1,2,1,1,1.3
6271,20234500,6,248.9,0.3333333333333333,6,0,0,-3.0000000000000004,5,1.9459101490553132,5.521060837840906,1,2,1,1,1.3
6272,20230759,6,294.75,1.0,3,2,1,-1.0000000000000007,5,1.9459101490553132,5.689514502858496,1,2,1,3,1.5
6273,20232124,6,237.63,0.3333333333333333,5,0,1,-2.000000000000001,5,1.9459101490553132,5.474914235205125,1,2,1,1,1.3
6274,20235266,6,176.9,0.6666666666666666,2,3,1,-0.5000000000000007,5,1.9459101490553132,5.18122159467179,1,2,1,1,1.3
6275,20230568,6,383.42,0.5,2,4,0,-1.0000000000000007,5,1.9459101490553132,5.951735704878986,1,2,2,1,1.5
6276,20237628,6,296.7,0.16666666666666666,2,2,2,-4.5018815376675603e-17,5,1.9459101490553132,5.69608626802173,1,2,1,1,1.3
6277,20233998,6,229.42,0.6666666666666666,5,1,0,-2.5000000000000004,5,1.9459101490553132,5.439903730609908,1,2,1,1,1.3
6278,20232034,6,188.54,0.6666666666666666,1,2,3,0.9999999999999998,5,1.9459101490553132,5.244600084042049,1,2,1,1,1.3
6279,20236272,6,286.0,0.8333333333333334,1,0,5,2.0000000000000004,5,1.9459101490553132,5.659482215759621,1,2,1,2,1.4
6280,20237080,6,132.9,0.6666666666666666,4,1,1,-1.5000000000000002,5,1.9459101490553132,4.897093252697127,1,2,1,1,1.3
6281,20234602,6,230.57,1.0,3,0,3,-4.2144592950315945e-16,5,1.9459101490553132,5.444882203629872,1,2,1,3,1.5
6282,20230362,6,117.36,1.0,2,1,3,0.49999999999999983,5,1.9459101490553132,4.773730827532009,1,2,1,3,1.5
6283,20237700,6,296.32,0.6666666666666666,3,1,2,-0.5000000000000002,5,1.9459101490553132,5.694808999857092,1,2,1,1,1.3
6284,20234225,6,209.78,0.8333333333333334,4,2,0,-2.000000000000001,5,1.9459101490553132,5.350814935505791,1,2,1,2,1.4
6285,20230653,6,260.53,1.0,1,2,3,0.9999999999999998,5,1.9459101490553132,5.566548999678171,1,2,1,3,1.5
6286,20240398,6,119.14,0.8333333333333334,1,2,3,0.9999999999999998,5,1.9459101490553132,4.788657729422015,1,2,1,2,1.4
6287,20231260,6,169.55,0.5,2,4,0,-1.0000000000000007,5,1.9459101490553132,5.139028508864655,1,2,1,1,1.3
6288,20235973,6,212.89,0.3333333333333333,5,1,0,-2.5000000000000004,5,1.9459101490553132,5.365461864177367,1,2,1,1,1.3
6289,20231612,6,225.87,0.16666666666666666,5,1,0,-2.5000000000000004,5,1.9459101490553132,5.424377166208769,1,2,1,1,1.3
6290,20230601,6,236.43,0.3333333333333333,2,2,2,-4.5018815376675603e-17,5,1.9459101490553132,5.469872843189151,1,2,1,1,1.3
6291,20236376,6,246.97,0.3333333333333333,6,0,0,-3.0000000000000004,5,1.9459101490553132,5.513307771105859,1,2,1,1,1.3
6292,20235523,6,89.64,0.6666666666666666,2,0,4,0.9999999999999998,5,1.9459101490553132,4.506895616719751,1,2,1,1,1.3
6293,20236590,6,205.48,0.16666666666666666,1,5,0,-0.5,5,1.9459101490553132,5.330203555410359,1,2,1,1,1.3
6294,20233937,6,158.28,1.0,2,1,3,0.49999999999999983,5,1.9459101490553132,5.070663659755941,1,2,1,3,1.5
6295,20234730,6,233.16,0.8333333333333334,3,2,1,-1.0000000000000007,5,1.9459101490553132,5.456004642383631,1,2,1,2,1.4
6296,20236863,6,239.34,0.6666666666666666,4,1,1,-1.5000000000000002,5,1.9459101490553132,5.482054587483153,1,2,1,1,1.3
6297,20236846,6,260.56,0.8333333333333334,4,1,1,-1.5000000000000002,5,1.9459101490553132,5.566663702693075,1,2,1,2,1.4
6298,20236000,6,146.36,0.8333333333333334,2,1,3,0.49999999999999983,5,1.9459101490553132,4.992878572506997,1,2,1,2,1.4
6299,20230136,6,204.68,0.6666666666666666,3,3,0,-1.5000000000000002,5,1.9459101490553132,5.326321562957634,1,2,1,1,1.3
6300,20234173,6,165.03,0.6666666666666666,5,0,1,-2.000000000000001,5,1.9459101490553132,5.112168494919695,1,2,1,1,1.3
6301,20230217,6,350.16,0.8333333333333334,4,0,2,-1.0000000000000009,5,1.9459101490553132,5.861241960058008,1,2,1,2,1.4
6302,20231261,6,172.3,0.8333333333333334,4,2,0,-2.000000000000001,5,1.9459101490553132,5.155024196721561,1,2,1,2,1.4
6303,20236205,6,162.0,0.3333333333333333,4,2,0,-2.000000000000001,5,1.9459101490553132,5.093750200806762,1,2,1,1,1.3
6304,20236795,6,171.61,1.0,2,2,2,-4.5018815376675603e-17,5,1.9459101490553132,5.151034714398598,1,2,1,3,1.5
6305,20235211,6,237.04,1.0,3,2,1,-1.0000000000000007,5,1.9459101490553132,5.472438726776652,1,2,1,3,1.5
6306,20235065,6,550.98,0.8333333333333334,5,1,0,-2.5000000000000004,5,1.9459101490553132,6.313511813736647,1,2,2,2,1.5999999999999999
6307,20236645,6,161.15,0.16666666666666666,2,1,3,0.49999999999999983,5,1.9459101490553132,5.088521832753327,1,2,1,1,1.3
6308,20232383,6,433.42,0.5,5,1,0,-2.5000000000000004,5,1.9459101490553132,6.074011808075547,1,2,2,1,1.5
6309,20231058,6,229.3,0.6666666666666666,2,4,0,-1.0000000000000007,5,1.9459101490553132,5.439382806826639,1,2,1,1,1.3
6310,20235939,6,159.43,0.3333333333333333,4,2,0,-2.000000000000001,5,1.9459101490553132,5.077857710362984,1,2,1,1,1.3
6311,20232148,6,539.75,1.0,6,0,0,-3.0000000000000004,5,1.9459101490553132,6.2929570648331685,1,2,2,3,1.7
6312,20236760,6,216.03,1.0,3,1,2,-0.5000000000000002,5,1.9459101490553132,5.380035592832894,1,2,1,3,1.5
6313,20233793,6,229.49,0.3333333333333333,2,0,4,0.9999999999999998,5,1.9459101490553132,5.440207477547653,1,2,1,1,1.3
6314,20234005,6,241.64,1.0,3,2,1,-1.0000000000000007,5,1.9459101490553132,5.491578863380326,1,2,1,3,1.5
6315,20236703,6,210.5,1.0,2,2,2,-4.5018815376675603e-17,5,1.9459101490553132,5.354224998486333,1,2,1,3,1.5
6316,20237328,6,167.28,1.0,1,3,2,0.4999999999999998,5,1.9459101490553132,5.12562925872232,1,2,1,3,1.5
6317,20234165,6,233.37,1.0,1,1,4,1.5,5,1.9459101490553132,5.456901063163783,1,2,1,3,1.5
6318,20235647,6,323.18,0.16666666666666666,1,2,3,0.9999999999999998,5,1.9459101490553132,5.78129891708403,1,2,1,1,1.3
6319,20230509,6,254.7,0.5,4,1,1,-1.5000000000000002,5,1.9459101490553132,5.544004882297141,1,2,1,1,1.3
6320,20234725,6,142.26,0.8333333333333334,2,1,3,0.49999999999999983,5,1.9459101490553132,4.964661161186305,1,2,1,2,1.4
6321,20234883,6,417.3,0.6666666666666666,2,3,1,-0.5000000000000007,5,1.9459101490553132,6.036198878448153,1,2,2,1,1.5
6322,20231804,6,127.89,0.8333333333333334,4,1,1,-1.5000000000000002,5,1.9459101490553132,4.858959327416688,1,2,1,2,1.4
6323,20232442,6,306.53,1.0,6,0,0,-3.0000000000000004,5,1.9459101490553132,5.72857264346342,1,2,1,3,1.5
6324,20231648,6,309.39,1.0,3,2,1,-1.0000000000000007,5,1.9459101490553132,5.737829571295256,1,2,1,3,1.5
6325,20237344,6,307.08,0.16666666666666666,3,1,2,-0.5000000000000002,5,1.9459101490553132,5.730359489506653,1,2,1,1,1.3
6326,20237830,6,173.62,0.8333333333333334,6,0,0,-3.0000000000000004,5,1.9459101490553132,5.162612184382661,1,2,1,2,1.4
6327,20231683,6,310.5,0.6666666666666666,5,1,0,-2.5000000000000004,5,1.9459101490553132,5.741399338227508,1,2,1,1,1.3
6328,20235701,6,579.35,0.0,2,0,4,0.9999999999999998,5,1.9459101490553132,6.363631369814632,1,2,2,0,1.4
6329,20237354,6,298.75,1.0,2,1,3,0.49999999999999983,5,1.9459101490553132,5.702948793907623,1,2,1,3,1.5
6330,20231599,6,268.05,0.3333333333333333,3,3,0,-1.5000000000000002,5,1.9459101490553132,5.594897235935429,1,2,1,1,1.3
6331,20236982,6,190.95,0.5,2,3,1,-0.5000000000000007,5,1.9459101490553132,5.257234921446806,1,2,1,1,1.3
6332,20233996,6,254.39,0.8333333333333334,1,1,4,1.5,5,1.9459101490553132,5.542791788564076,1,2,1,2,1.4
6333,20234680,6,260.28,0.5,4,1,1,-1.5000000000000002,5,1.9459101490553132,5.565592629222155,1,2,1,1,1.3
6334,20231645,6,240.78,0.3333333333333333,6,0,0,-3.0000000000000004,5,1.9459101490553132,5.488028221773845,1,2,1,1,1.3
6335,20235826,6,332.14,0.5,3,0,3,-4.2144592950315945e-16,5,1.9459101490553132,5.808562822048962,1,2,1,1,1.3
6336,20231573,6,234.92,0.5,6,0,0,-3.0000000000000004,5,1.9459101490553132,5.463492764507021,1,2,1,1,1.3
6337,20235222,6,254.29,1.0,2,2,2,-4.5018815376675603e-17,5,1.9459101490553132,5.542400153875902,1,2,1,3,1.5
6338,20237193,6,243.77,0.5,3,3,0,-1.5000000000000002,5,1.9459101490553132,5.500318994108818,1,2,1,1,1.3
6339,20230638,6,172.92,0.5,2,2,2,-4.5018815376675603e-17,5,1.9459101490553132,5.1585954233728994,1,2,1,1,1.3
6340,20231206,6,216.61,1.0,6,0,0,-3.0000000000000004,5,1.9459101490553132,5.382704469808202,1,2,1,3,1.5
6341,20242853,5,418.8,0.4,0,0,5,2.5,5,1.791759469228055,6.039778407386533,1,2,2,1,1.5
6342,20242741,5,208.0,1.0,0,0,5,2.5,5,1.791759469228055,5.342334251964811,1,2,1,3,1.5
6343,20242331,5,71.43,1.0,0,0,5,2.5,5,1.791759469228055,4.282620578207235,1,2,1,3,1.5
6344,20242769,5,188.2,0.6,0,0,5,2.5,5,1.791759469228055,5.2428046566177775,1,2,1,1,1.3
6345,20242643,5,222.0,0.2,0,0,5,2.5,5,1.791759469228055,5.407171771460119,1,2,1,1,1.3
6346,20242490,5,130.9,1.0,0,0,5,2.5,5,1.791759469228055,4.882044059723269,1,2,1,3,1.5
6347,20242785,5,202.8,0.6,0,0,5,2.5,5,1.791759469228055,5.3171391207886245,1,2,1,1,1.3
6348,20242526,5,267.4,1.0,0,0,5,2.5,5,1.791759469228055,5.592478405097527,1,2,1,3,1.5
6349,20242780,5,193.6,0.8,0,0,5,2.5,5,1.791759469228055,5.270946169751904,1,2,1,1,1.3
6350,20242830,5,196.2,0.8,0,0,5,2.5,5,1.791759469228055,5.284218442168535,1,2,1,1,1.3
6351,20242611,5,184.3,0.8,0,0,5,2.5,5,1.791759469228055,5.221976133291314,1,2,1,1,1.3
6352,20242694,5,224.3,1.0,0,0,5,2.5,5,1.791759469228055,5.4174328474381985,1,2,1,3,1.5
6353,20242742,5,222.4,1.0,0,0,5,2.5,5,1.791759469228055,5.4089638866351,1,2,1,3,1.5
6354,20242592,5,149.4,0.8,0,0,5,2.5,5,1.791759469228055,5.0132984115157395,1,2,1,1,1.3
6355,20242522,5,191.6,0.8,0,0,5,2.5,5,1.791759469228055,5.260615499364025,1,2,1,1,1.3
6356,20242758,5,199.6,0.0,0,0,5,2.5,5,1.791759469228055,5.301312875527835,1,2,1,0,1.2
6357,20242417,5,375.2,1.0,0,0,5,2.5,5,1.791759469228055,5.9301209168669295,1,2,2,3,1.7
6358,20242801,5,187.4,1.0,0,0,5,2.5,5,1.791759469228055,5.238567362142263,1,2,1,3,1.5
6359,20241861,5,329.51,0.6,0,0,5,2.5,5,1.791759469228055,5.800636916020083,1,2,1,1,1.3
6360,20242774,5,348.4,0.8,0,0,5,2.5,5,1.791759469228055,5.8562173976999565,1,2,1,1,1.3
6361,20242821,5,312.5,0.4,0,0,5,2.5,5,1.791759469228055,5.7477993600729755,1,2,1,1,1.3
6362,20242556,5,235.4,1.0,0,0,5,2.5,5,1.791759469228055,5.465525285531943,1,2,1,3,1.5
6363,20242750,5,199.1,0.8,0,0,5,2.5,5,1.791759469228055,5.2988172415896875,1,2,1,1,1.3
6364,20242389,5,223.2,0.0,0,0,5,2.5,5,1.791759469228055,5.4125385106380595,1,2,1,0,1.2
6365,20242434,5,256.1,0.4,0,0,5,2.5,5,1.791759469228055,5.549465114271844,1,2,1,1,1.3
6366,20242740,5,240.2,1.0,0,0,5,2.5,5,1.791759469228055,5.485626464853031,1,2,1,3,1.5
6367,20242595,5,221.3,0.8,0,0,5,2.5,5,1.791759469228055,5.404027820970151,1,2,1,1,1.3
6368,20242470,5,155.76,0.8,0,0,5,2.5,5,1.791759469228055,5.05471597333143,1,2,1,1,1.3
6369,20241342,5,249.0,0.8,0,0,5,2.5,5,1.791759469228055,5.521460917862246,1,2,1,1,1.3
6370,20242280,5,215.4,0.8,0,0,5,2.5,5,1.791759469228055,5.377128546972327,1,2,1,1,1.3
6371,20236076,5,400.3,0.8,0,0,5,2.5,5,1.791759469228055,5.994709277272871,1,2,2,1,1.5
6372,20241703,5,168.4,0.8,0,0,5,2.5,5,1.791759469228055,5.132262782217954,1,2,1,1,1.3
6373,20242413,5,387.4,0.6,0,0,5,2.5,5,1.791759469228055,5.96203573641717,1,2,2,1,1.5
6374,20241620,5,309.58,0.4,0,0,5,2.5,5,1.791759469228055,5.738441517141043,1,2,1,1,1.3
6375,20242588,5,324.6,0.6,0,0,5,2.5,5,1.791759469228055,5.785669634128385,1,2,1,1,1.3
6376,20242714,5,210.2,0.6,0,0,5,2.5,5,1.791759469228055,5.352805551832106,1,2,1,1,1.3
6377,20242854,5,236.2,1.0,0,0,5,2.5,5,1.791759469228055,5.468903667123571,1,2,1,3,1.5
6378,20242278,5,245.59,0.8,0,0,5,2.5,5,1.791759469228055,5.507727038407604,1,2,1,1,1.3
6379,20242594,5,235.6,0.6,0,0,5,2.5,5,1.791759469228055,5.466370951544286,1,2,1,1,1.3
6380,20242107,5,255.71,0.8,0,1,4,1.9999999999999998,5,1.791759469228055,5.547947043098073,1,2,1,1,1.3
6381,20242454,5,145.4,0.8,0,1,4,1.9999999999999998,5,1.791759469228055,4.986342601527212,1,2,1,1,1.3
6382,20242137,5,157.48,0.0,0,2,3,1.5,5,1.791759469228055,5.0656284023902955,1,2,1,0,1.2
6383,20240211,5,162.4,0.8,0,1,4,1.9999999999999998,5,1.791759469228055,5.096201182425903,1,2,1,1,1.3
6384,20235162,5,128.18,0.8,0,1,4,1.9999999999999998,5,1.791759469228055,4.861206780604327,1,2,1,1,1.3
6385,20242112,5,248.26,0.6,0,1,4,1.9999999999999998,5,1.791759469228055,5.518496528398231,1,2,1,1,1.3
6386,20242374,5,246.18,0.8,0,1,4,1.9999999999999998,5,1.791759469228055,5.510116816161589,1,2,1,1,1.3
6387,20242245,5,252.4,1.0,0,1,4,1.9999999999999998,5,1.791759469228055,5.534969267887039,1,2,1,3,1.5
6388,20242115,5,285.62,0.8,0,1,4,1.9999999999999998,5,1.791759469228055,5.658157296629925,1,2,1,1,1.3
6389,20242362,5,193.3,0.8,0,1,4,1.9999999999999998,5,1.791759469228055,5.269403356383394,1,2,1,1,1.3
6390,20242326,5,423.6,0.4,0,2,3,1.5,5,1.791759469228055,6.051147549269156,1,2,2,1,1.5
6391,20241980,5,267.4,0.8,0,4,1,0.4999999999999997,5,1.791759469228055,5.592478405097527,1,2,1,1,1.3
6392,20241448,5,185.1,0.6,0,3,2,0.9999999999999999,5,1.791759469228055,5.226284163648205,1,2,1,1,1.3
6393,20242053,5,150.1,0.8,0,1,4,1.9999999999999998,5,1.791759469228055,5.017941869278694,1,2,1,1,1.3
6394,20241644,5,191.8,0.8,0,2,3,1.5,5,1.791759469228055,5.261653382176445,1,2,1,1,1.3
6395,20242098,5,83.5,1.0,0,1,4,1.9999999999999998,5,1.791759469228055,4.436751534363128,1,2,1,3,1.5
6396,20242127,5,280.5,0.6,0,3,2,0.9999999999999999,5,1.791759469228055,5.640132447579745,1,2,1,1,1.3
6397,20242322,5,242.4,1.0,0,1,4,1.9999999999999998,5,1.791759469228055,5.494706180553427,1,2,1,3,1.5
6398,20241540,5,216.1,0.2,0,1,4,1.9999999999999998,5,1.791759469228055,5.380358076884246,1,2,1,1,1.3
6399,20236784,5,165.9,0.8,0,1,4,1.9999999999999998,5,1.791759469228055,5.11739483066779,1,2,1,1,1.3
6400,20242024,5,373.9,0.4,0,3,2,0.9999999999999999,5,1.791759469228055,5.926659323741866,1,2,2,1,1.5
6401,20230040,5,83.36,0.8,0,2,3,1.5,5,1.791759469228055,4.435093355610574,1,2,1,1,1.3
6402,20241729,5,320.8,0.6,0,2,3,1.5,5,1.791759469228055,5.773930234558283,1,2,1,1,1.3
6403,20241823,5,126.6,0.6,0,2,3,1.5,5,1.791759469228055,4.848900370910689,1,2,1,1,1.3
6404,20236523,5,224.28,1.0,0,2,3,1.5,5,1.791759469228055,5.417344072969677,1,2,1,3,1.5
6405,20241218,5,221.3,1.0,0,1,4,1.9999999999999998,5,1.791759469228055,5.404027820970151,1,2,1,3,1.5
6406,20230615,5,256.3,1.0,0,4,1,0.4999999999999997,5,1.791759469228055,5.550242719287699,1,2,1,3,1.5
6407,20242207,5,242.2,0.8,0,3,2,0.9999999999999999,5,1.791759469228055,5.493884150092012,1,2,1,1,1.3
6408,20241747,5,220.5,1.0,0,3,2,0.9999999999999999,5,1.791759469228055,5.40042258948519,1,2,1,3,1.5
6409,20241683,5,237.2,1.0,0,3,2,0.9999999999999999,5,1.791759469228055,5.473110656921199,1,2,1,3,1.5
6410,20241761,5,114.72,1.0,0,2,3,1.5,5,1.791759469228055,4.751173480107934,1,2,1,3,1.5
6411,20242185,5,163.4,0.8,0,1,4,1.9999999999999998,5,1.791759469228055,5.10230248262208,1,2,1,1,1.3
6412,20241981,5,344.7,0.8,0,2,3,1.5,5,1.791759469228055,5.845571346927579,1,2,1,1,1.3
6413,20242199,5,263.21,1.0,0,2,3,1.5,5,1.791759469228055,5.5767442414854775,1,2,1,3,1.5
6414,20241179,5,259.4,1.0,0,5,0,-2.274262042849032e-16,5,1.791759469228055,5.562218910334414,1,2,1,3,1.5
6415,20240981,5,298.2,0.8,0,2,3,1.5,5,1.791759469228055,5.7011122461003225,1,2,1,1,1.3
6416,20237464,5,240.4,0.8,0,1,4,1.9999999999999998,5,1.791759469228055,5.486455308663431,1,2,1,1,1.3
6417,20242187,5,263.2,0.8,0,2,3,1.5,5,1.791759469228055,5.576706392088225,1,2,1,1,1.3
6418,20242076,5,143.24,0.2,0,3,2,0.9999999999999999,5,1.791759469228055,4.971478578895062,1,2,1,1,1.3
6419,20242149,5,195.6,0.8,0,1,4,1.9999999999999998,5,1.791759469228055,5.281171207713066,1,2,1,1,1.3
6420,20237426,5,422.86,0.2,0,3,2,0.9999999999999999,5,1.791759469228055,6.0494032120284285,1,2,2,1,1.5
6421,20233954,5,88.5,0.2,0,1,4,1.9999999999999998,5,1.791759469228055,4.4942386252808095,1,2,1,1,1.3
6422,20241666,5,95.42,0.2,0,3,2,0.9999999999999999,5,1.791759469228055,4.568713648977476,1,2,1,1,1.3
6423,20241753,5,167.44,0.0,0,3,2,0.9999999999999999,5,1.791759469228055,5.126579603293727,1,2,1,0,1.2
6424,20240836,5,198.4,0.2,0,2,3,1.5,5,1.791759469228055,5.295312857527738,1,2,1,1,1.3
6425,20242146,5,231.8,0.8,0,4,1,0.4999999999999997,5,1.791759469228055,5.450179715857283,1,2,1,1,1.3
6426,20241384,5,226.42,0.8,0,4,1,0.4999999999999997,5,1.791759469228055,5.426798528196577,1,2,1,1,1.3
6427,20235134,5,210.68,1.0,0,1,4,1.9999999999999998,5,1.791759469228055,5.355075700366646,1,2,1,3,1.5
6428,20236004,5,324.2,0.4,0,3,2,0.9999999999999999,5,1.791759469228055,5.784440377673656,1,2,1,1,1.3
6429,20242168,5,327.1,0.8,0,2,3,1.5,5,1.791759469228055,5.793318439967056,1,2,1,1,1.3
6430,20232062,5,120.8,0.8,0,1,4,1.9999999999999998,5,1.791759469228055,4.802380355275797,1,2,1,1,1.3
6431,20232004,5,199.6,1.0,0,3,2,0.9999999999999999,5,1.791759469228055,5.301312875527835,1,2,1,3,1.5
6432,20241738,5,220.31,0.8,0,2,3,1.5,5,1.791759469228055,5.39956443356432,1,2,1,1,1.3
6433,20234359,5,124.45,0.8,0,3,2,0.9999999999999999,5,1.791759469228055,4.8319072728124315,1,2,1,1,1.3
6434,20236136,5,245.2,0.4,0,1,4,1.9999999999999998,5,1.791759469228055,5.506144213750353,1,2,1,1,1.3
6435,20241801,5,331.7,0.8,0,4,1,0.4999999999999997,5,1.791759469228055,5.807241183024431,1,2,1,1,1.3
6436,20230477,5,275.7,0.6,0,1,4,1.9999999999999998,5,1.791759469228055,5.62293388679288,1,2,1,1,1.3
6437,20236288,5,266.6,0.0,0,5,0,-2.274262042849032e-16,5,1.791759469228055,5.589493328254074,1,2,1,0,1.2
6438,20230246,5,148.48,0.8,0,3,2,0.9999999999999999,5,1.791759469228055,5.0071626046172835,1,2,1,1,1.3
6439,20231376,5,249.98,0.4,0,3,2,0.9999999999999999,5,1.791759469228055,5.525373254682162,1,2,1,1,1.3
6440,20240977,5,318.04,0.4,0,5,0,-2.274262042849032e-16,5,1.791759469228055,5.765316486773473,1,2,1,1,1.3
6441,20236584,5,220.4,0.0,0,5,0,-2.274262042849032e-16,5,1.791759469228055,5.399971020274537,1,2,1,0,1.2
6442,20231594,5,183.35,0.8,0,1,4,1.9999999999999998,5,1.791759469228055,5.216836124680153,1,2,1,1,1.3
6443,20231597,5,138.95,0.6,0,3,2,0.9999999999999999,5,1.791759469228055,4.941285215961463,1,2,1,1,1.3
6444,20234918,5,296.7,0.4,0,2,3,1.5,5,1.791759469228055,5.69608626802173,1,2,1,1,1.3
6445,20240730,5,219.17,0.8,0,4,1,0.4999999999999997,5,1.791759469228055,5.394399975225081,1,2,1,1,1.3
6446,20241866,5,260.97,0.6,0,3,2,0.9999999999999999,5,1.791759469228055,5.568229993388241,1,2,1,1,1.3
6447,20234468,5,217.48,1.0,0,2,3,1.5,5,1.791759469228055,5.38669447716545,1,2,1,3,1.5
6448,20236249,5,94.46,1.0,0,1,4,1.9999999999999998,5,1.791759469228055,4.55870731157775,1,2,1,3,1.5
6449,20240123,5,316.9,0.8,0,5,0,-2.274262042849032e-16,5,1.791759469228055,5.761736867916757,1,2,1,1,1.3
6450,20241776,5,273.9,0.8,0,4,1,0.4999999999999997,5,1.791759469228055,5.6164073951712,1,2,1,1,1.3
6451,20237162,5,330.55,0.8,0,2,3,1.5,5,1.791759469228055,5.803778627814877,1,2,1,1,1.3
6452,20241089,5,209.15,0.8,0,4,1,0.4999999999999997,5,1.791759469228055,5.347821561451125,1,2,1,1,1.3
6453,20240846,5,218.48,0.6,0,3,2,0.9999999999999999,5,1.791759469228055,5.391261112190775,1,2,1,1,1.3
6454,20240115,5,88.26,0.8,1,1,3,0.9999999999999997,5,1.791759469228055,4.491553459201124,1,2,1,1,1.3
6455,20236587,5,237.33,1.0,1,3,1,-4.648018717737731e-16,5,1.791759469228055,5.473656267914107,1,2,1,3,1.5
6456,20237519,5,229.89,0.6,2,3,0,-1.0000000000000007,5,1.791759469228055,5.441941406630912,1,2,1,1,1.3
6457,20236405,5,133.71,1.0,2,1,2,-3.4611403802933817e-16,5,1.791759469228055,4.903124319710477,1,2,1,3,1.5
6458,20241714,5,276.5,0.6,1,3,1,-4.648018717737731e-16,5,1.791759469228055,5.625820933186489,1,2,1,1,1.3
6459,20240067,5,221.76,0.4,1,1,3,0.9999999999999997,5,1.791759469228055,5.406094958721468,1,2,1,1,1.3
6460,20234022,5,204.67,0.8,2,0,3,0.4999999999999997,5,1.791759469228055,5.326272942561368,1,2,1,1,1.3
6461,20242028,5,275.12,0.6,1,3,1,-4.648018717737731e-16,5,1.791759469228055,5.620835553835275,1,2,1,1,1.3
6462,20236262,5,158.14,0.6,2,2,1,-0.5000000000000004,5,1.791759469228055,5.069784317949389,1,2,1,1,1.3
6463,20230444,5,204.76,0.8,1,2,2,0.4999999999999998,5,1.791759469228055,5.326710441049254,1,2,1,1,1.3
6464,20237419,5,217.72,0.2,1,1,3,0.9999999999999997,5,1.791759469228055,5.38779237297564,1,2,1,1,1.3
