,custnumber,allorder,allmount,sper,fiveorder,sixorder,sevenorder,slope,order_qu,order_log,mount_log,order_minmax,order_cluster
215,20234403,121,4263.3,0.8347107438016529,28,50,43,7.499999999999995,120,4.804021044733257,8.358033319843576,0.7176209726957598,2
216,20232272,121,5666.06,0.8099173553719008,35,53,33,-1.0000000000000038,120,4.804021044733257,8.642425743726065,0.7176209726957598,2
217,20230428,121,5029.78,0.9256198347107438,36,39,46,4.999999999999997,120,4.804021044733257,8.523330320654244,0.7176209726957598,2
218,20232046,120,5855.43,0.9166666666666666,34,53,33,-0.5000000000000081,120,4.795790545596741,8.675295481907122,0.7161842030474393,2
219,20231226,120,4335.72,0.825,32,48,40,3.9999999999999933,120,4.795790545596741,8.374873580994947,0.7161842030474393,2
220,20235486,120,4901.78,0.8583333333333333,41,37,42,0.499999999999993,120,4.795790545596741,8.497557670157066,0.7161842030474393,2
221,20231184,120,5630.15,0.7916666666666666,37,44,39,0.9999999999999908,120,4.795790545596741,8.636068963152358,0.7161842030474393,2
222,20237387,119,2787.87,0.9411764705882353,17,58,44,13.5,115,4.787491742782046,7.933391774852353,0.7147355098632494,2
223,20233764,119,5020.45,0.865546218487395,35,50,34,-0.5000000000000117,115,4.787491742782046,8.521474015599713,0.7147355098632494,2
224,20241864,118,4881.13,0.8983050847457628,3,41,74,35.49999999999999,115,4.77912349311153,8.493336879029346,0.7132746935826398,2
225,20236705,118,3619.37,0.8983050847457628,11,57,50,19.500000000000004,115,4.77912349311153,8.194331509541488,0.7132746935826398,2
226,20231063,118,5342.93,0.8305084745762712,33,49,36,1.4999999999999951,115,4.77912349311153,8.583716616328296,0.7132746935826398,2
227,20230817,118,4863.43,0.940677966101695,25,44,49,11.999999999999996,115,4.77912349311153,8.489704824343809,0.7132746935826398,2
228,20233880,118,5616.73,0.7966101694915254,25,54,39,6.999999999999996,115,4.77912349311153,8.63368294670152,0.7132746935826398,2
229,20236980,118,5657.14,0.847457627118644,37,52,29,-4.000000000000011,115,4.77912349311153,8.64085049528109,0.7132746935826398,2
230,20234289,118,4678.95,0.923728813559322,36,47,35,-0.5000000000000082,115,4.77912349311153,8.451042705093936,0.7132746935826398,2
231,20235724,117,3932.38,0.8888888888888888,23,30,64,20.499999999999996,115,4.770684624465665,8.277254386122044,0.7118015495927755,2
232,20235979,117,2871.38,0.8803418803418803,28,38,51,11.499999999999996,115,4.770684624465665,7.962896233393373,0.7118015495927755,2
233,20235674,117,4652.61,0.8034188034188035,33,37,47,6.999999999999992,115,4.770684624465665,8.445398541468233,0.7118015495927755,2
234,20235506,117,5160.03,0.9145299145299145,49,31,37,-6.000000000000008,115,4.770684624465665,8.548891450958804,0.7118015495927755,2
235,20241418,116,5628.37,0.9224137931034483,13,44,59,23.000000000000004,115,4.762173934797756,8.635752814339545,0.7103158680565398,2
236,20236717,116,4721.44,0.9224137931034483,40,42,34,-3.0000000000000075,115,4.762173934797756,8.460080894159962,0.7103158680565398,2
237,20234637,116,5863.64,0.8706896551724138,30,37,49,9.499999999999995,115,4.762173934797756,8.676696378129511,0.7103158680565398,2
238,20234175,116,4051.7,0.853448275862069,39,38,39,-6.048807011832972e-15,115,4.762173934797756,8.307138604643745,0.7103158680565398,2
239,20236252,116,3886.6,0.8275862068965517,33,62,21,-6.000000000000008,115,4.762173934797756,8.265547279629315,0.7103158680565398,2
240,20235210,115,5521.54,0.8,38,46,31,-3.500000000000008,115,4.7535901911063645,8.616593178364464,0.7088174337331539,2
241,20235255,115,4626.37,0.8347826086956521,34,38,43,4.499999999999993,115,4.7535901911063645,8.439743951130295,0.7088174337331539,2
242,20236817,115,3632.72,0.8695652173913043,18,74,23,2.4999999999999964,115,4.7535901911063645,8.198012195905052,0.7088174337331539,2
243,20241345,114,5178.67,0.6578947368421053,0,52,62,31.0,110,4.74493212836325,8.552496626660473,0.7073060257910315,2
244,20235858,114,3115.86,0.7982456140350878,15,55,44,14.499999999999995,110,4.74493212836325,8.044581363776274,0.7073060257910315,2
245,20236279,114,5000.02,0.868421052631579,30,46,38,3.9999999999999947,110,4.74493212836325,8.517397170611067,0.7073060257910315,2
246,20231752,114,4830.29,0.8859649122807017,16,59,39,11.499999999999996,110,4.74493212836325,8.482868791732248,0.7073060257910315,2
247,20232227,114,6583.51,0.7192982456140351,25,42,47,10.999999999999998,110,4.74493212836325,8.792475199867324,0.7073060257910315,2
248,20237666,114,5414.55,0.8947368421052632,35,32,47,5.999999999999998,110,4.74493212836325,8.597029723990994,0.7073060257910315,2
249,20234145,113,5203.65,0.9380530973451328,33,42,38,2.4999999999999933,110,4.736198448394496,8.557307735752612,0.7057814176124608,2
250,20234693,113,3612.15,0.7964601769911505,16,65,32,7.999999999999996,110,4.736198448394496,8.19233524703093,0.7057814176124608,2
251,20236831,113,4774.01,0.8407079646017699,21,29,63,20.999999999999996,110,4.736198448394496,8.471151347153475,0.7057814176124608,2
252,20234600,113,4635.33,0.8407079646017699,17,43,53,17.999999999999993,110,4.736198448394496,8.441678383979815,0.7057814176124608,2
253,20231412,113,5691.06,0.9026548672566371,41,30,42,0.4999999999999965,110,4.736198448394496,8.646827500264516,0.7057814176124608,2
254,20235444,112,3953.18,0.8035714285714286,25,41,46,10.499999999999993,110,4.727387818712341,8.282528526214884,0.7042433765896815,2
255,20236440,112,4561.77,0.9017857142857143,34,45,33,-0.5000000000000079,110,4.727387818712341,8.425685174221986,0.7042433765896815,2
256,20231136,112,2851.92,0.9196428571428571,20,50,42,10.999999999999995,110,4.727387818712341,7.956098310161398,0.7042433765896815,2
257,20233922,112,4179.19,0.8928571428571429,28,38,46,8.999999999999998,110,4.727387818712341,8.338111979031229,0.7042433765896815,2
258,20230506,112,6035.29,0.9375,41,45,26,-7.500000000000007,110,4.727387818712341,8.705544863796568,0.7042433765896815,2
259,20240856,111,2202.8,0.9369369369369369,4,62,45,20.5,110,4.718498871295094,7.697938422053677,0.7026916639118981,2
260,20235379,111,4037.07,0.8648648648648649,27,46,38,5.499999999999997,110,4.718498871295094,8.30352213403704,0.7026916639118981,2
261,20231325,111,6993.59,0.7837837837837838,24,70,17,-3.5000000000000053,110,4.718498871295094,8.852892272086544,0.7026916639118981,2
262,20232201,111,4456.03,0.9279279279279279,14,20,77,31.5,110,4.718498871295094,8.40223790390887,0.7026916639118981,2
263,20235413,111,5628.22,0.9279279279279279,29,34,48,9.499999999999995,110,4.718498871295094,8.635726168018822,0.7026916639118981,2
264,20235578,111,5423.14,0.9279279279279279,16,39,56,19.999999999999996,110,4.718498871295094,8.598614640496567,0.7026916639118981,2
265,20230280,111,4346.5,0.9369369369369369,32,44,35,1.4999999999999967,110,4.718498871295094,8.377356246228437,0.7026916639118981,2
266,20240209,110,3113.97,0.9,6,48,56,25.0,110,4.709530201312334,8.043974800356557,0.7011260343427432,2
267,20237728,110,3699.65,0.8545454545454545,16,37,57,20.5,110,4.709530201312334,8.216263758878828,0.7011260343427432,2
268,20234290,110,4555.85,0.8909090909090909,14,30,66,26.0,110,4.709530201312334,8.424386874329763,0.7011260343427432,2
269,20237508,110,5659.34,0.7909090909090909,36,36,38,0.999999999999992,110,4.709530201312334,8.641239240064436,0.7011260343427432,2
270,20233044,110,5793.24,0.8818181818181818,45,37,28,-8.500000000000016,110,4.709530201312334,8.664619599632278,0.7011260343427432,2
271,20236199,110,4642.07,0.9181818181818182,43,25,42,-0.5000000000000092,110,4.709530201312334,8.443131064365458,0.7011260343427432,2
272,20231290,109,4439.27,0.926605504587156,31,40,38,3.4999999999999942,105,4.700480365792417,8.39847046438818,0.6995462359876687,2
273,20236354,109,3256.18,0.9174311926605505,23,61,25,0.9999999999999961,105,4.700480365792417,8.08861706933097,0.6995462359876687,2
274,20241075,108,3384.24,0.9259259259259259,1,69,38,18.500000000000004,105,4.6913478822291435,8.127180083866989,0.6979520100507165,2
275,20232487,108,6316.03,0.8518518518518519,11,45,52,20.499999999999996,105,4.6913478822291435,8.751004439977182,0.6979520100507165,2
276,20232545,108,3479.17,0.8703703703703703,21,44,43,10.999999999999995,105,4.6913478822291435,8.154836422150082,0.6979520100507165,2
277,20235319,108,6707.59,0.9259259259259259,31,45,32,0.49999999999999106,105,4.6913478822291435,8.81114407375629,0.6979520100507165,2
278,20230351,108,3399.24,0.8611111111111112,26,37,45,9.5,105,4.6913478822291435,8.131601296348315,0.6979520100507165,2
279,20231165,108,5098.14,0.8981481481481481,28,40,40,5.9999999999999964,105,4.6913478822291435,8.53682717704223,0.6979520100507165,2
280,20233913,108,4861.4,0.9259259259259259,8,51,49,20.5,105,4.6913478822291435,8.489287422162528,0.6979520100507165,2
281,20230451,108,3757.29,0.9629629629629629,35,42,31,-2.0000000000000044,105,4.6913478822291435,8.231719345702817,0.6979520100507165,2
282,20231823,108,4997.11,0.8425925925925926,37,30,41,1.9999999999999973,105,4.6913478822291435,8.51681511995623,0.6979520100507165,2
283,20233884,108,4488.85,0.8611111111111112,23,41,44,10.499999999999998,105,4.6913478822291435,8.409574572605871,0.6979520100507165,2
284,20230546,107,4791.66,0.8691588785046729,8,29,70,31.0,105,4.68213122712422,8.47484085986069,0.6963430905800806,2
285,20230657,107,4203.1,0.794392523364486,13,62,32,9.499999999999995,105,4.68213122712422,8.343815518583586,0.6963430905800806,2
286,20231748,107,5821.53,0.8878504672897196,15,47,45,15.0,105,4.68213122712422,8.669490154171156,0.6963430905800806,2
287,20237017,107,4401.67,0.9065420560747663,21,28,58,18.500000000000004,105,4.68213122712422,8.389966454048466,0.6963430905800806,2
288,20230347,107,4943.07,0.9439252336448598,37,38,32,-2.500000000000008,105,4.68213122712422,8.505944157613346,0.6963430905800806,2
289,20234811,107,3639.74,0.8691588785046729,35,42,30,-2.5000000000000084,105,4.68213122712422,8.199942236672108,0.6963430905800806,2
290,20235848,107,4602.95,0.8317757009345794,25,29,53,13.999999999999995,105,4.68213122712422,8.434669909661169,0.6963430905800806,2
291,20235537,106,3451.1,0.8301886792452831,2,42,62,30.000000000000004,105,4.672828834461906,8.146738020497523,0.6947192042018324,2
292,20231851,106,2703.58,0.8962264150943396,2,40,64,31.000000000000004,105,4.672828834461906,7.902701911203073,0.6947192042018324,2
293,20231221,106,3550.05,0.7924528301886793,20,43,43,11.499999999999995,105,4.672828834461906,8.17499861338465,0.6947192042018324,2
294,20234796,106,3656.17,0.8773584905660378,26,39,41,7.499999999999995,105,4.672828834461906,8.204444903259798,0.6947192042018324,2
295,20233736,106,2649.8,0.8584905660377359,28,40,38,4.999999999999997,105,4.672828834461906,7.882616760214072,0.6947192042018324,2
296,20234002,105,2673.91,0.9333333333333333,14,56,35,10.499999999999995,105,4.663439094112067,7.8916710139042925,0.6930800698411466,2
297,20235863,105,4213.14,0.8857142857142857,20,36,49,14.5,105,4.663439094112067,8.346200816403638,0.6930800698411466,2
298,20236911,105,5298.01,0.7904761904761904,24,39,42,8.999999999999998,105,4.663439094112067,8.5752752896395,0.6930800698411466,2
299,20235122,105,5029.2,0.8095238095238095,38,34,33,-2.5000000000000013,105,4.663439094112067,8.523215023734732,0.6930800698411466,2
300,20235694,104,5252.91,0.875,1,84,19,8.999999999999998,100,4.653960350157523,8.566727840292906,0.6914253984303121,2
301,20234539,104,3757.22,0.9134615384615384,15,47,42,13.499999999999998,100,4.653960350157523,8.231700720037448,0.6914253984303121,2
302,20234389,104,4889.0,0.9038461538461539,35,31,38,1.4999999999999916,100,4.653960350157523,8.494947582468917,0.6914253984303121,2
303,20234688,104,3801.51,0.7884615384615384,17,40,47,15.0,100,4.653960350157523,8.243416653978773,0.6914253984303121,2
304,20233867,104,5032.16,0.9326923076923077,30,30,44,6.999999999999999,100,4.653960350157523,8.523803296455844,0.6914253984303121,2
305,20234595,104,2768.82,0.9326923076923077,53,32,19,-17.00000000000001,100,4.653960350157523,7.926537615120507,0.6914253984303121,2
306,20237338,104,4342.0,0.8846153846153846,41,37,26,-7.50000000000001,100,4.653960350157523,8.376320632534823,0.6914253984303121,2
307,20235968,104,5031.61,0.8557692307692307,28,40,36,3.999999999999996,100,4.653960350157523,8.523694015198563,0.6914253984303121,2
308,20234652,104,5515.71,0.8269230769230769,28,53,23,-2.5000000000000098,100,4.653960350157523,8.615536947091144,0.6914253984303121,2
309,20237350,104,4469.45,0.8269230769230769,17,39,48,15.499999999999995,100,4.653960350157523,8.405244353681555,0.6914253984303121,2
310,20235323,103,3589.72,0.7961165048543689,17,64,22,2.4999999999999982,100,4.6443908991413725,8.186108018476501,0.6897548926027743,2
311,20231453,103,2918.97,0.8543689320388349,18,49,36,8.999999999999995,100,4.6443908991413725,7.979328621236947,0.6897548926027743,2
312,20235076,103,6024.01,0.912621359223301,35,35,33,-1.0000000000000078,100,4.6443908991413725,8.703674418108516,0.6897548926027743,2
313,20234401,103,4765.75,0.7087378640776699,27,34,42,7.5,100,4.6443908991413725,8.469420009944555,0.6897548926027743,2
314,20232167,103,4503.91,0.8543689320388349,24,29,50,12.999999999999998,100,4.6443908991413725,8.412923192040438,0.6897548926027743,2
315,20231061,103,4599.22,0.8737864077669902,40,45,18,-11.00000000000001,100,4.6443908991413725,8.433859407420512,0.6897548926027743,2
316,20232225,103,4600.14,0.8932038834951457,28,37,38,4.999999999999997,100,4.6443908991413725,8.434059377860331,0.6897548926027743,2
317,20241874,102,4664.41,0.9215686274509803,1,32,69,34.00000000000001,100,4.634728988229636,8.447930997951092,0.6880682463723932,2
318,20235245,102,3422.57,0.8627450980392157,23,39,40,8.499999999999993,100,4.634728988229636,8.138439145263138,0.6880682463723932,2
319,20234862,102,3560.97,0.8725490196078431,31,29,42,5.4999999999999964,100,4.634728988229636,8.17806904157944,0.6880682463723932,2
320,20235551,102,5526.49,0.8431372549019608,26,39,37,5.4999999999999964,100,4.634728988229636,8.617489103593828,0.6880682463723932,2
321,20236151,102,6082.32,0.9215686274509803,32,26,44,5.999999999999993,100,4.634728988229636,8.713305878559304,0.6880682463723932,2
322,20234776,102,4579.53,0.8235294117647058,15,45,42,13.499999999999998,100,4.634728988229636,8.429569990937145,0.6880682463723932,2
323,20230921,102,3756.71,0.8823529411764706,24,49,29,2.499999999999995,100,4.634728988229636,8.231565008288994,0.6880682463723932,2
324,20237552,102,3796.71,0.7941176470588235,33,25,44,5.499999999999992,100,4.634728988229636,8.242153532480135,0.6880682463723932,2
325,20230133,101,2838.32,0.9207920792079208,16,32,53,18.5,100,4.624972813284271,7.95131986586601,0.6863651447970568,2
326,20231218,101,4302.07,0.801980198019802,29,36,36,3.4999999999999942,100,4.624972813284271,8.367084000426477,0.6863651447970568,2
327,20236389,101,4615.8,0.8712871287128713,24,34,43,9.499999999999998,100,4.624972813284271,8.437457103396756,0.6863651447970568,2
328,20235117,101,5569.32,0.9207920792079208,35,38,28,-3.5000000000000075,100,4.624972813284271,8.625207781899471,0.6863651447970568,2
329,20234154,101,2311.58,0.8910891089108911,31,17,53,11.000000000000002,100,4.624972813284271,7.746119063382795,0.6863651447970568,2
330,20231146,101,4505.64,0.8910891089108911,24,37,40,7.999999999999996,100,4.624972813284271,8.413307143751576,0.6863651447970568,2
331,20233636,101,3807.91,0.9108910891089109,22,34,45,11.499999999999996,100,4.624972813284271,8.245098337950568,0.6863651447970568,2
332,20232259,100,5209.81,0.82,0,58,42,21.0,100,4.61512051684126,8.558490592912687,0.6846452636257229,2
333,20240860,100,4546.97,0.83,2,35,63,30.500000000000007,100,4.61512051684126,8.422436258542602,0.6846452636257229,2
334,20237322,100,3589.24,0.79,9,60,31,11.0,100,4.61512051684126,8.185974331615492,0.6846452636257229,2
335,20230499,100,4017.03,0.86,27,39,34,3.4999999999999973,100,4.61512051684126,8.298547011748202,0.6846452636257229,2
336,20233861,100,4075.58,0.89,24,41,35,5.499999999999993,100,4.61512051684126,8.313013680588437,0.6846452636257229,2
337,20232318,100,3404.38,0.88,33,25,42,4.499999999999995,100,4.61512051684126,8.133111812944103,0.6846452636257229,2
338,20230185,100,4256.1,0.87,41,20,39,-1.0000000000000047,100,4.61512051684126,8.356343456273414,0.6846452636257229,2
339,20230350,100,4690.45,0.84,35,29,36,0.4999999999999931,100,4.61512051684126,8.453496982101107,0.6846452636257229,2
340,20241690,99,4426.75,0.8080808080808081,0,21,78,39.00000000000001,95,4.605170185988092,8.395646833336741,0.6829082689278981,2
341,20234431,99,2779.21,0.8888888888888888,7,37,55,23.999999999999996,95,4.605170185988092,7.930281743400059,0.6829082689278981,2
342,20240615,99,3680.53,0.8787878787878788,2,35,62,30.000000000000007,95,4.605170185988092,8.21108370562794,0.6829082689278981,2
343,20234753,99,3479.58,0.7878787878787878,27,19,53,13.000000000000002,95,4.605170185988092,8.15495422554784,0.6829082689278981,2
344,20232233,99,3044.7,0.8181818181818182,20,47,32,5.999999999999998,95,4.605170185988092,8.021486038781948,0.6829082689278981,2
345,20230757,99,2815.07,0.8585858585858586,7,35,57,25.0,95,4.605170185988092,7.943097574923525,0.6829082689278981,2
346,20232811,99,3989.21,0.8686868686868687,46,31,22,-12.000000000000009,95,4.605170185988092,8.291599140077864,0.6829082689278981,2
347,20235144,99,6204.51,0.9090909090909091,41,30,28,-6.500000000000004,95,4.605170185988092,8.73319288604197,0.6829082689278981,2
348,20236221,99,5273.51,0.8484848484848485,26,27,46,9.999999999999993,95,4.605170185988092,8.57064106303437,0.6829082689278981,2
349,20234149,99,5134.12,0.9090909090909091,25,37,37,5.9999999999999964,95,4.605170185988092,8.543858491125635,0.6829082689278981,2
